Points:0,Points:1,Points:2,U:0,U:1,U:2
12.87,0.85927,8.0867,16.516,-0.2251,0.98614
7.13,0.85927,11.913,17.198,-0.22697,0.080781
7.13,0.85927,8.0867,17.008,-0.25844,0.037571
12.392,0.85926,7.6083,16.576,-0.22342,0.77637
12.392,0.85926,12.392,16.728,-0.23134,1.4
7.6083,0.85926,7.6083,17.008,-0.25368,0.07686
7.6083,0.85926,12.392,17.176,-0.18999,0.1058
12.87,0.85925,11.435,16.593,-0.23045,1.4821
12.87,0.85925,8.565,16.538,-0.22915,1.046
11.435,0.85925,7.1299,16.693,-0.22256,0.49196
11.435,0.85925,12.87,16.932,-0.21201,0.99739
8.565,0.85925,12.87,17.232,-0.19484,0.22262
8.565,0.85925,7.1299,16.939,-0.25201,0.11999
7.1299,0.85925,8.565,17.008,-0.21237,0.033023
7.1299,0.85925,11.435,17.175,-0.22344,0.084746
10.957,0.85924,7.1299,16.749,-0.22629,0.39944
10.957,0.85924,12.87,17.01,-0.20567,0.80278
9.0434,0.85924,12.87,17.206,-0.19383,0.29756
9.0434,0.85924,7.1299,16.913,-0.24726,0.15673
12.87,0.85923,9.0433,16.564,-0.23295,1.1117
12.87,0.85923,10.957,16.587,-0.22879,1.4
11.913,0.85923,7.6083,16.645,-0.22472,0.6435
10.478,0.85923,12.87,17.075,-0.20049,0.63867
10.478,0.85923,7.1299,16.8,-0.23106,0.32134
9.5217,0.85923,7.1299,16.881,-0.24198,0.20162
9.5217,0.85923,12.87,17.172,-0.19446,0.3896
8.0867,0.85923,7.6083,16.988,-0.24895,0.10282
7.1299,0.85923,9.0433,17.043,-0.22815,0.06892
7.1299,0.85923,10.957,17.153,-0.20203,0.073367
12.87,0.85922,10.478,16.585,-0.22964,1.3219
12.87,0.85922,9.5217,16.579,-0.23415,1.1818
12.87,0.85922,10,16.58,-0.23155,1.2514
12.392,0.85922,8.0867,16.593,-0.2263,0.82557
12.392,0.85922,11.913,16.719,-0.23233,1.3146
11.913,0.85922,12.392,16.829,-0.22657,1.1565
10,0.85922,7.1299,16.843,-0.23644,0.25597
10,0.85922,12.87,17.129,-0.1967,0.50211
8.0867,0.85922,12.392,17.174,-0.19131,0.15589
7.6083,0.85922,8.0867,16.999,-0.25374,0.067616
7.6083,0.85922,11.913,17.198,-0.22825,0.11881
7.1299,0.85922,10.478,17.099,-0.1972,0.07482
7.1299,0.85922,10,16.989,-0.19552,0.056483
7.1299,0.85922,9.5217,17.004,-0.24401,0.048679
12.392,0.8592,8.565,16.618,-0.23006,0.87476
12.392,0.8592,11.435,16.696,-0.22713,1.2363
11.435,0.8592,7.6083,16.707,-0.22679,0.52848
11.435,0.8592,12.392,16.915,-0.22172,0.9445
8.565,0.8592,12.392,17.165,-0.19415,0.21608
8.565,0.8592,7.6083,16.964,-0.24538,0.13478
7.6083,0.8592,11.435,17.169,-0.22198,0.11919
7.6083,0.8592,8.565,17.003,-0.21462,0.064479
11.913,0.85919,8.0867,16.662,-0.22796,0.68421
11.913,0.85919,11.913,16.819,-0.23056,1.0852
8.0867,0.85919,8.0867,16.984,-0.25048,0.10134
8.0867,0.85919,11.913,17.193,-0.22971,0.16374
12.392,0.85918,9.0433,16.648,-0.23323,0.93068
12.392,0.85918,10.957,16.683,-0.22431,1.168
10.957,0.85918,12.392,16.987,-0.21686,0.76317
10.957,0.85918,7.6083,16.763,-0.22956,0.43038
9.0434,0.85918,7.6083,16.934,-0.2423,0.17382
9.0434,0.85918,12.392,17.149,-0.19798,0.28865
7.6083,0.85918,10.957,17.145,-0.19931,0.10541
7.6083,0.85918,9.0433,17.04,-0.2255,0.097819
12.392,0.85917,9.5217,16.664,-0.23331,0.98964
12.392,0.85917,10.478,16.676,-0.2252,1.1028
10.478,0.85917,7.6083,16.814,-0.23275,0.34771
10.478,0.85917,12.392,17.046,-0.21199,0.61016
10,0.85917,12.392,17.091,-0.20715,0.48238
10,0.85917,7.6083,16.859,-0.23606,0.27863
9.5217,0.85917,12.392,17.125,-0.20241,0.37636
9.5217,0.85917,7.6083,16.899,-0.23925,0.22126
7.6083,0.85917,10.478,17.096,-0.19313,0.10285
7.6083,0.85917,9.5217,17.007,-0.2383,0.082803
12.392,0.85916,10,16.665,-0.22815,1.046
11.913,0.85916,11.435,16.788,-0.22429,1.0193
11.913,0.85916,8.565,16.69,-0.2308,0.72386
11.435,0.85916,8.0867,16.724,-0.23031,0.56202
11.435,0.85916,11.913,16.906,-0.22967,0.88651
8.565,0.85916,11.913,17.181,-0.23085,0.21758
8.565,0.85916,8.0867,16.964,-0.24788,0.13964
8.0867,0.85916,8.565,16.993,-0.21799,0.10032
8.0867,0.85916,11.435,17.158,-0.22188,0.15991
7.6083,0.85916,10,16.991,-0.19261,0.087953
11.913,0.85914,10.957,16.768,-0.21974,0.96308
11.913,0.85914,9.0433,16.723,-0.23309,0.77154
10.957,0.85914,11.913,16.98,-0.22962,0.71752
10.957,0.85914,8.0867,16.779,-0.23323,0.458
9.0433,0.85914,11.913,17.161,-0.2314,0.28272
9.0433,0.85914,8.0867,16.939,-0.2454,0.18384
8.0867,0.85914,10.957,17.132,-0.19912,0.14432
8.0867,0.85914,9.0433,17.032,-0.22483,0.13187
11.913,0.85913,9.5217,16.739,-0.2321,0.82027
11.913,0.85913,10.478,16.756,-0.22026,0.90898
11.435,0.85913,8.565,16.753,-0.23146,0.59332
11.435,0.85913,11.435,16.868,-0.22241,0.83166
10.478,0.85913,11.913,17.043,-0.23013,0.57591
10.478,0.85913,8.0867,16.828,-0.23647,0.37042
10,0.85913,8.0866,16.871,-0.23972,0.29708
10,0.85913,11.913,17.093,-0.23083,0.45857
9.5217,0.85913,11.913,17.132,-0.23134,0.36199
9.5217,0.85913,8.0867,16.907,-0.24272,0.23565
8.565,0.85913,11.435,17.141,-0.22219,0.20881
8.565,0.85913,8.565,16.978,-0.22176,0.14126
8.0867,0.85913,10.478,17.087,-0.19239,0.13755
8.0867,0.85913,9.5217,17.005,-0.23484,0.12229
11.913,0.85912,10,16.739,-0.22398,0.8645
8.0867,0.85912,10,16.989,-0.19296,0.12541
11.435,0.85911,10.957,16.843,-0.21563,0.78583
11.435,0.85911,9.0433,16.79,-0.23272,0.63437
10.957,0.85911,11.435,16.938,-0.22154,0.67257
10.957,0.85911,8.565,16.809,-0.23183,0.4821
9.0433,0.85911,11.435,17.118,-0.22238,0.26828
9.0433,0.85911,8.565,16.958,-0.22539,0.18857
8.565,0.85911,10.957,17.112,-0.20036,0.19161
8.565,0.85911,9.0433,17.019,-0.22544,0.1716
11.435,0.8591,10.478,16.826,-0.21537,0.74117
11.435,0.8591,9.5217,16.803,-0.23097,0.6738
11.435,0.8591,10,16.801,-0.21951,0.70714
10.478,0.8591,8.565,16.857,-0.23161,0.38837
10.478,0.8591,11.435,16.997,-0.22147,0.53985
10,0.8591,8.565,16.897,-0.23052,0.30985
10,0.8591,11.435,17.046,-0.22183,0.43049
9.5217,0.8591,8.565,16.931,-0.22841,0.24404
9.5217,0.8591,11.435,17.086,-0.22223,0.34111
8.565,0.8591,10,16.983,-0.19528,0.17011
8.565,0.8591,10.478,17.071,-0.19372,0.18059
8.565,0.8591,9.5217,16.998,-0.2327,0.16782
10.957,0.85909,9.0433,16.848,-0.23213,0.51816
10.957,0.85909,10.957,16.908,-0.21214,0.63529
9.0433,0.85909,9.0433,16.999,-0.22676,0.21824
9.0433,0.85909,10.957,17.086,-0.20228,0.24921
10.957,0.85908,10.478,16.887,-0.21079,0.5985
10.957,0.85908,10,16.853,-0.21502,0.57301
10.957,0.85908,9.5217,16.857,-0.23014,0.54908
10.478,0.85908,10.957,16.965,-0.20924,0.50936
10.478,0.85908,9.0433,16.897,-0.23121,0.42098
10,0.85908,10.957,17.013,-0.20674,0.40514
10,0.85908,9.0433,16.939,-0.22993,0.3404
9.5217,0.85908,10.957,17.053,-0.20445,0.31946
9.5217,0.85908,9.0433,16.972,-0.22837,0.27371
9.0433,0.85908,10.478,17.049,-0.19621,0.23388
9.0433,0.85908,10,16.971,-0.19859,0.22372
9.0433,0.85908,9.5217,16.984,-0.23125,0.22064
10.478,0.85907,9.5217,16.902,-0.22972,0.44408
10.478,0.85907,10.478,16.939,-0.20661,0.47912
10.478,0.85907,10,16.894,-0.21062,0.4602
10,0.85907,10.478,16.983,-0.20279,0.38045
10,0.85907,9.5217,16.937,-0.22976,0.3562
9.5217,0.85907,9.5217,16.964,-0.23027,0.28263
9.5217,0.85907,10.478,17.019,-0.19931,0.29965
9.5217,0.85907,10,16.953,-0.20235,0.28828
10,0.85906,10,16.927,-0.20638,0.36621
19.9,0.56095,20,7.8649,2.6988,13.425
19.9,0.56095,0,1.9447,0.67144,1.6544
0.1,0.56095,20,-1.2787,-0.64293,-11.662
0.1,0.56095,0,-2.2045,1.2276,-0.13883
19.486,0.51162,20,7.7235,2.3861,12.624
19.486,0.51162,0,0,0,0
0.51368,0.51162,20,-0.8299,-0.69728,-10.258
0.5137,0.51161,0,0,0,0
19.9,0.51017,19.526,8.2067,3.5378,11.547
19.9,0.51016,0.47412,6.658,3.2409,2.8869
0.1,0.51005,0.47401,1.8202,1.1618,1.0935
0.1,0.51001,19.526,4.0265,-0.78461,-10.148
19.94,0.5,15.261,9.9639,5.1418,6.7532
19.94,0.5,11.435,10.66,5.049,4.7985
19.94,0.5,13.348,10.33,5.1423,5.722
19.94,0.5,7.6087,10.976,6.2501,3.1966
19.94,0.5,17.175,9.4196,5.0954,7.8906
19.94,0.5,6.1739,11.197,5.7733,2.7244
19.94,0.5,2.8253,11.21,5.6887,1.9662
19.94,0.5,14.304,10.117,5.2956,6.245
19.94,0.5,4.2609,11.222,6.6186,2.2589
19.94,0.5,2.3455,11.209,5.7749,1.7597
19.94,0.5,7.1304,11.151,5.7098,3.0929
19.94,0.5,5.2174,11.277,5.7715,2.4017
19.94,0.5,4.7391,11.343,5.9265,2.164
19.94,0.5,10.957,10.681,5.4613,4.5737
19.94,0.5,18.136,8.9619,4.8942,8.6339
19.94,0.5,3.7826,11.298,5.6813,2.2837
19.94,0.5,12.87,10.416,5.1641,5.4908
19.94,0.5,13.826,10.238,5.1495,5.979
19.94,0.5,3.3041,11.239,5.7386,2.0273
19.94,0.5,8.087,10.98,5.6362,3.3229
19.94,0.5,14.783,10.042,5.2372,6.4934
19.94,0.5,12.391,10.45,5.334,5.2747
19.94,0.5,5.6957,11.232,5.7936,2.5531
19.94,0.5,9.0435,10.801,5.5347,3.8177
19.94,0.5,16.696,9.5251,5.3464,7.6549
19.94,0.5,6.6522,11.172,5.7969,2.8894
19.94,0.5,15.739,9.8757,5.0267,7.0139
19.94,0.5,16.217,9.7059,5.1853,7.3414
19.94,0.5,10,10.802,5.5209,4.2349
19.94,0.5,8.5652,10.967,4.9982,3.5577
19.94,0.5,9.5217,10.801,5.6071,4.0475
19.94,0.5,10.478,10.666,5.9359,4.4139
19.94,0.5,11.913,10.505,5.3707,5.0401
19.94,0.5,1.8637,10.975,6.3293,1.9706
19.94,0.5,17.654,9.2651,4.8371,8.1597
0.077958,0.5,16.696,8.6762,-1.2735,-9.0805
0.07481,0.5,5.6958,9.4356,-1.4538,0.43732
0.066295,0.5,15.739,8.5463,-1.2031,-8.8309
0.066099,0.5,9.9999,9.5131,-1.0647,0.094105
0.066081,0.5,9.5218,9.5393,-1.307,-0.092013
0.065851,0.5,4.7392,9.708,-1.4846,0.90486
0.065815,0.5,5.2174,9.3609,-1.516,0.66146
0.065617,0.5,17.175,8.869,-1.2755,-9.149
0.065474,0.5,12.391,9.0866,-1.3606,-0.56545
0.065119,0.5,6.6522,9.8189,-1.3158,0.52664
0.064889,0.5,1.8635,8.752,-0.65214,1.8082
0.060977,0.5,3.3041,9.3005,-1.1328,0.93823
0.060869,0.5,8.087,9.6295,-1.36,0.36563
0.060822,0.5,13.826,9.4202,-1.0097,-4.1086
0.060763,0.5,14.304,8.9423,-1.0073,-5.851
19.071,0.49586,20,8.8214,1.7945,11.581
19.071,0.49586,0,0,0,0
0.92853,0.49586,20,0.86652,-0.68994,-7.2339
0.92853,0.49584,0,0,0,0
18.609,0.49072,0,0,0,0
18.609,0.49072,20,10.563,1.3388,11.16
1.3909,0.49072,20,2.5719,-0.64996,-4.6044
1.3909,0.49071,0,0,0,0
19.9,0.48942,19.092,8.5362,4.5835,9.5286
19.9,0.4894,0.90783,10.107,4.6008,2.3699
0.1,0.4891,0.90733,8.2777,-0.29452,2.4224
18.132,0.48907,20,11.388,1.065,10.875
18.132,0.48907,0,0,0,0
1.8682,0.48907,20,3.4304,-0.75719,-2.9193
1.8682,0.48906,0,0,0,0
0.1,0.48906,19.092,9.2466,-1.0355,-8.934
17.653,0.48852,20,11.946,0.91164,10.683
17.653,0.48852,0,0,0,0
2.3473,0.48852,20,4.2696,-0.90567,-1.7618
2.3473,0.48851,0,0,0,0
17.174,0.48833,0,0,0,0
17.174,0.48833,20,12.367,0.82053,10.501
2.826,0.48833,20,5.1991,-0.99634,-0.92061
2.826,0.48833,0,0,0,0
15.261,0.48828,20,13.534,0.70912,9.3194
15.261,0.48828,0,0,0,0
14.783,0.48828,0,0,0,0
14.783,0.48828,20,13.79,0.71388,8.8915
14.304,0.48828,0,0,0,0
14.304,0.48828,20,14.054,0.72437,8.4145
13.826,0.48828,0,0,0,0
13.826,0.48828,20,14.329,0.73728,7.8891
13.348,0.48828,20,14.609,0.75037,7.3257
13.348,0.48828,0,0,0,0
12.87,0.48828,20,14.884,0.76144,6.737
12.87,0.48828,0,0,0,0
12.391,0.48828,20,15.142,0.76713,6.1394
12.391,0.48828,0,0,0,0
11.913,0.48828,0,0,0,0
11.913,0.48828,20,15.365,0.7589,5.5531
11.435,0.48828,0,0,0,0
11.435,0.48828,20,15.54,0.72756,4.9942
10.957,0.48828,0,0,0,0
10.957,0.48828,20,15.657,0.66757,4.4865
10.478,0.48828,0,0,0,0
10.478,0.48828,20,15.696,0.57236,4.0296
10,0.48828,0,0,0,0
10,0.48828,20,15.64,0.44207,3.6014
9.5217,0.48828,0,0,0,0
9.5217,0.48828,20,15.478,0.28405,3.2069
9.0435,0.48828,0,0,0,0
9.0435,0.48828,20,15.207,0.10563,2.8711
8.5652,0.48828,20,14.836,-0.088158,2.6159
8.5652,0.48828,0,0,0,0
8.087,0.48828,20,14.384,-0.29332,2.4269
8.087,0.48828,0,0,0,0
7.6087,0.48828,20,13.867,-0.50054,2.2751
7.6087,0.48828,0,0,0,0
7.1304,0.48828,20,13.297,-0.68868,2.1459
7.1304,0.48828,0,0,0,0
6.6522,0.48828,0,0,0,0
6.6522,0.48828,20,12.671,-0.84392,2.0163
6.1739,0.48828,20,11.976,-0.9689,1.8546
6.1739,0.48828,0,0,0,0
5.6957,0.48828,0,0,0,0
5.6957,0.48828,20,11.195,-1.0662,1.6366
5.2174,0.48828,0,0,0,0
5.2174,0.48828,20,10.309,-1.1358,1.3473
4.7391,0.48828,0,0,0,0
4.7391,0.48828,20,9.3092,-1.1739,0.98883
16.696,0.48827,0,0,0,0
16.696,0.48827,20,12.711,0.76432,10.289
16.217,0.48827,0,0,0,0
16.217,0.48827,20,13.008,0.73085,10.024
15.739,0.48827,20,13.277,0.71371,9.6997
15.739,0.48827,0,0,0,0
4.2609,0.48827,20,8.2396,-1.1684,0.60293
4.2609,0.48827,0,0,0,0
3.7826,0.48827,20,7.1955,-1.115,0.21671
3.7826,0.48827,0,0,0,0
3.3043,0.48827,20,6.1918,-1.0509,-0.26996
3.3043,0.48827,0,0,0,0
0.1,0.48538,1.3797,8.7165,-0.48695,2.211
0.1,0.48427,6.1737,9.6984,-1.3372,0.49217
0.1,0.48402,16.218,8.5699,-1.2481,-9.1074
0.1,0.4838,4.2606,9.3373,-1.359,0.92076
0.1,0.48356,9.0433,9.6426,-1.4878,0.090987
0.1,0.48354,10.478,9.436,-1.1182,-0.0058647
0.1,0.4835,15.261,8.5354,-1.1541,-8.2287
0.1,0.48333,7.1306,9.4854,-1.3478,0.36626
0.1,0.4833,17.655,8.8724,-1.294,-9.4227
0.1,0.4829,12.87,9.5232,-1.2688,-1.296
0.1,0.4829,11.913,8.9732,-1.4889,-0.17074
0.1,0.48286,3.7821,9.2426,-1.25,0.91237
0.1,0.48283,14.782,8.633,-1.081,-7.2709
0.1,0.48281,18.137,8.8887,-1.2793,-9.5146
0.1,0.4828,8.5647,9.3525,-1.5574,0.4091
0.1,0.48277,2.3456,8.7691,-0.83413,1.4575
0.1,0.48262,7.6092,9.2889,-1.208,0.26137
0.1,0.48248,13.348,9.8057,-1.1499,-2.449
0.1,0.48237,10.957,9.2273,-1.274,0.16931
0.1,0.48228,2.8258,9.0196,-0.99231,1.1666
0.1,0.48214,11.435,9.2756,-1.4016,0.20791
19.9,0.482,18.62,8.6508,4.8832,9.1722
19.9,0.48198,1.3803,10.827,5.0169,2.3156
0.1,0.48136,18.62,9.0756,-1.1969,-9.3425
19.621,0.39976,12.87,10.013,4.1897,5.5454
19.621,0.39976,16.218,9.3795,4.0885,7.3873
19.621,0.39976,14.304,9.7639,4.217,6.2928
19.621,0.39976,6.6522,10.753,4.5794,2.8901
19.621,0.39976,4.7391,10.886,4.6392,2.2357
19.621,0.39976,5.2174,10.828,4.5646,2.413
19.621,0.39976,11.435,10.226,4.1574,4.8458
19.621,0.39976,13.348,9.9325,4.1664,5.782
19.621,0.39976,13.826,9.8525,4.1568,6.0333
19.621,0.39976,10.957,10.3,4.376,4.6328
19.621,0.39976,11.913,10.122,4.3145,5.0754
19.621,0.39976,7.6087,10.64,4.8103,3.2187
19.621,0.39976,12.391,10.069,4.2875,5.3167
19.621,0.39976,8.5652,10.505,4.1676,3.5919
19.621,0.39976,4.2608,10.854,4.9892,2.2128
19.621,0.39976,8.087,10.58,4.4966,3.3894
19.621,0.39976,7.1304,10.727,4.5339,3.0709
19.621,0.39976,5.6956,10.797,4.5783,2.5597
19.621,0.39976,15.739,9.5092,4.0278,7.0843
19.621,0.39976,6.1739,10.77,4.5684,2.7245
19.621,0.39976,14.783,9.6931,4.1718,6.5491
19.621,0.39976,10.478,10.349,4.6247,4.4351
19.621,0.39976,9.5217,10.428,4.4697,4.0416
19.621,0.39976,3.7824,10.82,4.5103,2.1695
19.621,0.39976,15.261,9.6075,4.1057,6.8156
19.621,0.39976,9.0435,10.422,4.438,3.8156
19.621,0.39976,10,10.423,4.4186,4.2355
19.621,0.39975,16.696,9.2438,4.1503,7.6953
19.621,0.39975,3.3038,10.761,4.5347,2.0142
19.621,0.39973,17.175,9.1179,3.9995,7.9774
19.621,0.39973,2.8246,10.706,4.4979,1.9601
19.621,0.3996,17.656,8.9457,3.8374,8.2804
19.621,0.3996,2.3439,10.68,4.5186,1.8543
0.38133,0.39875,14.304,10.051,-1.5116,-3.3831
0.38132,0.39871,13.826,10.028,-1.4365,-2.3981
19.619,0.39867,1.8601,10.519,4.7633,1.9606
19.619,0.39867,18.14,8.7006,3.8283,8.7128
0.38282,0.39808,8.0869,9.6374,-1.7603,0.22334
0.38609,0.39806,5.6955,9.3952,-1.6568,0.10433
0.38289,0.39806,3.3038,9.5515,-1.6356,0.43127
17.654,0.39641,0.33135,11.751,0.14082,0.32808
17.654,0.39641,19.669,11.92,0.9425,10.263
18.134,0.3964,0.3316,11.037,0.32114,0.49567
18.134,0.3964,19.668,11.343,1.1205,10.436
2.3464,0.3964,0.33134,4.652,-0.77776,-0.26616
2.3463,0.3964,19.669,6.8298,-1.0575,-1.6976
1.8658,0.39639,0.33159,3.6268,-1.0294,-0.50739
1.8657,0.39639,19.668,6.029,-0.93305,-2.7871
17.174,0.39635,0.3312,12.177,0.03538,0.23195
17.174,0.39635,19.669,12.349,0.83992,10.099
2.8255,0.39634,0.33119,5.4543,-0.5831,-0.10071
2.8255,0.39634,19.669,7.7055,-1.1376,-0.80692
16.696,0.39632,0.33113,12.416,-0.032654,0.17347
16.696,0.39632,19.669,12.69,0.77897,9.914
16.217,0.39631,0.33111,12.528,-0.079723,0.136
16.217,0.39631,19.669,12.979,0.74287,9.684
3.7825,0.39631,19.669,9.5243,-1.2553,0.43328
3.7825,0.39631,0.33111,6.5034,-0.34344,0.05515
3.3042,0.39631,0.33113,6.0511,-0.4472,-0.0038334
3.3041,0.39631,19.669,8.6101,-1.1934,-0.10076
15.739,0.3963,0.3311,12.549,-0.11282,0.11087
15.739,0.3963,19.669,13.238,0.72359,9.4005
15.261,0.3963,19.669,13.482,0.71664,9.0639
15.261,0.3963,0.33109,12.502,-0.13641,0.09339
14.783,0.3963,0.33109,12.406,-0.15318,0.080701
14.783,0.3963,19.669,13.725,0.71854,8.6779
14.304,0.3963,0.33109,12.271,-0.16479,0.071033
14.304,0.3963,19.669,13.975,0.72582,8.2431
13.826,0.3963,19.669,14.238,0.73494,7.7627
13.826,0.3963,0.33109,12.107,-0.17209,0.063197
13.348,0.3963,19.669,14.508,0.74449,7.2477
13.348,0.3963,0.33109,11.919,-0.17566,0.056152
12.87,0.3963,19.669,14.78,0.7538,6.7102
12.87,0.3963,0.33109,11.713,-0.17622,0.049003
12.391,0.3963,0.33109,11.492,-0.17431,0.041364
12.391,0.3963,19.669,15.042,0.7592,6.1621
11.913,0.3963,0.33109,11.26,-0.17042,0.033435
11.913,0.3963,19.669,15.282,0.75356,5.6172
11.435,0.3963,19.669,15.487,0.72941,5.0874
11.435,0.3963,0.33109,11.019,-0.16497,0.025638
10.957,0.3963,19.669,15.648,0.6815,4.5891
10.957,0.3963,0.33109,10.77,-0.1582,0.018093
10.478,0.3963,0.33109,10.514,-0.15032,0.010852
10.478,0.3963,19.669,15.749,0.60467,4.1272
10,0.3963,0.33109,10.255,-0.14173,0.0043369
10,0.3963,19.669,15.776,0.49688,3.6983
9.5217,0.3963,19.669,15.717,0.35999,3.3117
9.5217,0.3963,0.33109,9.9912,-0.13297,-0.00097879
9.0435,0.3963,0.33109,9.7259,-0.12475,-0.0047388
9.0435,0.3963,19.669,15.566,0.19592,2.9834
8.5652,0.3963,0.33109,9.4598,-0.11808,-0.0066738
8.5652,0.3963,19.669,15.332,0.0059647,2.7246
8.087,0.3963,19.669,15.032,-0.20384,2.5314
8.087,0.3963,0.33109,9.1936,-0.11437,-0.0066012
7.6087,0.3963,19.669,14.677,-0.42284,2.3787
7.6087,0.3963,0.33109,8.9275,-0.11529,-0.0043799
7.1304,0.3963,19.669,14.274,-0.63509,2.2395
7.1304,0.3963,0.33109,8.6607,-0.12273,-3.0842E-05
6.6522,0.3963,19.669,13.824,-0.82719,2.0939
6.6522,0.3963,0.33109,8.3905,-0.13803,0.0061648
6.1739,0.3963,19.669,13.32,-0.99535,1.9241
6.1739,0.3963,0.33109,8.1118,-0.159,0.015661
5.6956,0.3963,19.669,12.75,-1.1361,1.7186
5.6956,0.3963,0.33109,7.8222,-0.18074,0.030382
5.2174,0.3963,19.669,12.092,-1.242,1.4712
5.2174,0.3963,0.33109,7.5225,-0.20369,0.047212
4.7391,0.3963,0.33109,7.211,-0.23358,0.061259
4.7391,0.3963,19.669,11.322,-1.3006,1.179
4.2608,0.3963,19.669,10.444,-1.3027,0.83902
4.2608,0.3963,0.3311,6.8783,-0.27721,0.067697
18.618,0.39559,0.33136,9.9217,0.65633,0.80645
18.618,0.39559,19.669,10.486,1.4494,10.679
1.3825,0.39557,19.669,5.2881,-0.84679,-4.2445
1.3826,0.39556,0.33134,2.1866,-1.1256,-0.73479
0.39265,0.39378,6.174,9.4112,-1.7214,0.21794
0.39262,0.39362,14.782,10.194,-1.6284,-4.2214
0.39275,0.39358,3.7822,9.5577,-1.6408,0.44241
0.39273,0.39354,8.565,9.6853,-1.7037,0.20879
0.39275,0.39342,7.6088,9.4861,-1.6094,0.13909
0.39253,0.3934,13.348,9.9773,-1.4227,-1.5528
0.39327,0.39327,4.2609,9.5292,-1.6777,0.39355
0.39283,0.39326,2.8247,9.6086,-1.6048,0.5359
0.39329,0.39314,9.0436,9.6977,-1.738,0.036271
0.39362,0.39306,15.261,10.29,-1.8317,-4.9177
0.39354,0.39306,10.478,9.4547,-1.6281,0.020857
0.39397,0.39294,17.656,9.5668,-1.9291,-6.2048
0.39429,0.39288,10.957,9.6014,-1.687,0.12395
0.39336,0.39285,7.1303,9.6578,-1.7003,0.25259
0.3943,0.39274,11.435,9.7724,-1.66,0.083472
0.39334,0.39262,12.869,9.7994,-1.5576,-1.0651
0.39465,0.39258,18.14,9.725,-1.8556,-6.9401
0.3936,0.39254,11.913,9.6897,-1.6607,-0.26178
0.39355,0.39253,2.3438,9.6125,-1.6043,0.75013
19.107,0.39195,19.67,8.8888,2.0095,11
19.107,0.39195,0.32962,7.861,1.3479,1.3855
0.89304,0.39192,19.67,4.1062,-0.85923,-6.5203
0.89307,0.39187,0.3296,1.1828,-0.50781,-0.42438
0.38676,0.39184,5.2173,9.4927,-1.6578,0.33499
19.607,0.39174,18.63,8.4703,3.7661,9.1974
19.607,0.39173,1.3697,10.164,4.0199,2.1648
0.38757,0.39124,4.7392,9.5599,-1.7131,0.45923
0.38843,0.39123,17.175,9.4277,-1.9512,-5.6625
0.38777,0.39103,9.5219,9.5876,-1.8758,-0.028219
0.38781,0.39102,9.9999,9.4204,-1.7399,-0.011552
0.39373,0.39101,1.3696,8.9217,-1.1605,1.2973
0.39454,0.39076,18.631,9.6246,-1.7426,-7.7478
0.38917,0.39033,15.739,10.032,-2.0805,-5.2051
0.38809,0.38963,6.6522,9.6651,-1.8252,0.33
0.38832,0.38926,12.391,9.6377,-1.6898,-0.66233
0.3883,0.38895,1.86,9.3941,-1.4602,1.0549
0.39239,0.38696,16.696,9.4935,-1.9669,-5.4725
19.611,0.38596,19.67,8.0099,2.946,11.359
19.611,0.38595,0.33051,6.5648,2.5302,2.3241
0.38941,0.38587,19.67,3.0504,-0.84499,-9.2837
0.39761,0.38579,16.218,9.6983,-2.1229,-5.3344
0.38941,0.38569,0.33046,0.96566,0.66628,0.58429
19.606,0.38354,19.133,8.3364,3.5942,9.7526
19.606,0.38353,0.86654,9.3067,3.6122,2.2597
0.39381,0.38327,19.134,8.1869,-1.3181,-8.2455
17.657,0.38136,17.661,12.306,0.19329,8.4526
17.657,0.38136,2.3388,13.133,0.19644,1.2989
17.176,0.3813,17.661,12.774,0.038353,8.3563
2.3431,0.3813,17.661,13.35,-0.79269,-1.1211
2.3429,0.3813,2.3388,11.104,-0.8074,-0.26511
17.176,0.38129,2.3386,13.45,0.033104,1.1276
2.8239,0.38127,17.661,13.812,-0.61549,-0.85301
2.8238,0.38127,2.3386,11.391,-0.61715,-0.2407
17.658,0.38126,2.8221,13.335,0.20598,1.4629
17.658,0.38126,17.178,12.446,0.176,8.0859
17.657,0.38125,18.15,12.158,0.24984,8.8286
17.657,0.38125,1.8503,12.858,0.18773,1.122
0.3938,0.38123,0.86629,7.1819,-0.6251,1.4852
17.176,0.38122,18.15,12.633,0.10219,8.7344
17.176,0.38122,1.85,13.19,0.03136,0.93459
16.697,0.38122,17.661,13.135,-0.058449,8.1996
16.697,0.38122,2.3385,13.661,-0.06364,0.97952
3.3033,0.38121,17.661,14.079,-0.50193,-0.6779
3.3033,0.38121,2.3385,11.619,-0.4865,-0.21675
2.8241,0.38121,18.15,14.451,-0.88709,-0.72779
2.3427,0.38121,2.8221,11.171,-0.79454,-0.12029
2.8241,0.3812,1.85,11.074,-0.6208,-0.30136
2.3433,0.3812,18.15,13.932,-0.99573,-1.1556
2.3433,0.3812,1.8503,10.756,-0.81099,-0.38612
18.141,0.38119,2.3393,12.646,0.4989,1.4919
18.141,0.38119,17.661,11.666,0.46978,8.4921
2.3431,0.38118,17.178,12.58,-0.6382,-1.028
16.697,0.38117,1.8499,13.415,-0.061686,0.78475
16.697,0.38117,18.15,13.002,0.0094983,8.5815
